user_name,topic,followers,following,verified,post_count,avg_likes,avg_comments,avg_shares,avg_engagement,influencer_score
Antisap,Healthcare,201,447,False,4,0.0,0.0,0.0,0.0,0.7962401546101807
anarchists4palestine_A4P,Healthcare,201,47,False,3,0.0,0.0,0.0,0.0,0.7962401546101807
toytorture.bsky.social,Fitness,37,2,False,1,0.0,0.0,1.0,0.2,0.7956379239589578
harperchaos.bsky.social,Healthcare,24,1,False,4,0.0,0.0,1.25,0.25,0.7953313737302301
dionyzack.bsky.social,Finance,199,23,False,1,0.0,0.0,0.0,0.0,0.7947476049822054
karl,Fitness,36,116,False,1,1.0,0.0,0.0,0.5,0.7916376868966336
mike,Finance,7,38,True,33,0.2727272727272727,0.24242424242424243,0.9393939393939394,0.4366666666666667,0.7916078543771731
videos,Fitness,139,0,False,5,0.2,0.0,0.0,0.1,0.7912463633913956
shauncuff,Fitness,191,124,False,2,0.0,0.0,0.0,0.0,0.7886243058041672
irishphoto,Finance,109,123,False,3,0.0,0.0,0.3333333333333333,0.06666666666666667,0.7884053882021959
bmjhayward,Healthcare,125,196,False,4,0.0,0.0,0.25,0.05,0.7879422860427217
ajstein.bsky.social,Healthcare,35,3,False,1,0.0,0.0,1.0,0.2,0.7875278407684164
BrentD,Finance,189,531,False,2,0.0,0.0,0.0,0.0,0.7870536108240729
luke__666,Cricket,189,536,False,2,0.0,0.0,0.0,0.0,0.7870536108240729
evshift,Fitness,187,0,False,2,0.0,0.0,0.0,0.0,0.7854662944244923
youtube_ReutersJapan,Finance,135,0,False,31,0.03225806451612903,0.0,0.16129032258064516,0.04838709677419355,0.7852853296346013
Arint,AI,29,8,False,4,0.25,0.25,0.5,0.3,0.7851796072493233
veeso_dev,AI,47,114,True,4,0.0,0.0,0.5,0.11000000000000001,0.7817481667998021
manchestereveningnews.co.uk,Finance,147,0,False,8,0.0,0.0,0.125,0.025,0.7808318410646172
soundhog,Cricket,112,365,True,3,0.0,0.0,0.0,0.0,0.7800189900875363
camielvandonderwolk,Travel,64,34,False,13,0.15384615384615385,0.0,0.46153846153846156,0.16923076923076924,0.7800042443304993
bigorre_org,Cricket,178,247,False,9,0.0,0.0,0.0,0.0,0.7781078708761132
theblazetrends,Finance,53,0,False,163,0.06748466257668712,0.03067484662576687,0.6073619631901841,0.16441717791411042,0.7777954597453773
zendorea,Healthcare,44,89,False,28,0.03571428571428571,0.0,0.7857142857142857,0.17500000000000002,0.7763565163226909
links,Healthcare,10,0,False,3,0.0,0.0,1.6666666666666667,0.3333333333333333,0.7763509575864223
Pat_n,Finance,32,45,False,3,0.0,0.0,1.0,0.20000000000000004,0.774476134219972
nshivar,Finance,32,0,False,1,0.0,0.0,1.0,0.2,0.774476134219972
hackernews,Healthcare,68,2,False,9,0.0,0.0,0.5555555555555556,0.1111111111111111,0.7740048645784778
InsurgoFormica,Cricket,171,175,False,3,0.0,0.0,0.0,0.0,0.7721241715220178
kathleenjones,AI,13,59,False,2,0.5,0.0,1.0,0.44999999999999996,0.7708585994422887
IdleFitnessBlog,Fitness,22,22,False,5,0.0,0.0,1.2,0.24000000000000005,0.7703241323893725
brandontravel,Travel,3,5,True,7,1.4285714285714286,0.0,0.42857142857142855,0.8557142857142858,0.7700957124419249
joepublic.bsky.social,Healthcare,31,3,False,3,0.0,0.0,1.0,0.20000000000000004,0.7698603854199589
leighchantelle,AI,31,6,False,2,0.0,0.0,1.0,0.2,0.7698603854199589
NFL,Travel,168,6,False,3,0.0,0.0,0.0,0.0,0.769484807238461
Netzpalaver,AI,105,131,True,1,0.0,0.0,0.0,0.0,0.7694674505284911
engadget,AI,8,2,False,4,0.0,0.0,1.75,0.35000000000000003,0.7670836866004329
pustam_egr,Cricket,164,194,False,4,0.0,0.0,0.0,0.0,0.765891821085087
spacetraveller,Travel,64,208,True,4,0.25,0.0,0.0,0.1375,0.7643988995327801
JoKingly,Finance,162,162,False,3,0.0,0.0,0.0,0.0,0.7640625301210143
Nephilim,Fitness,162,149,False,1,0.0,0.0,0.0,0.0,0.7640625301210143
nba,Fitness,110,0,False,18,0.0,0.0,0.2222222222222222,0.044444444444444446,0.7619850857524056
drmorrisj,Finance,100,110,True,1,0.0,0.0,0.0,0.0,0.7614948852788078
Wurzl,Healthcare,0,0,False,9,0.1111111111111111,0.1111111111111111,2.7777777777777777,0.6444444444444445,0.7611111111111111
rhortal,AI,64,117,True,4,0.0,0.0,0.25,0.05500000000000001,0.7602738995327801
hackernews,Fitness,68,2,False,4,0.0,0.0,0.5,0.1,0.7601159756895889
drmeiwu,Fitness,156,153,False,2,0.0,0.0,0.0,0.0,0.7584368708022461
techcrunch,AI,16,2,False,3,0.0,0.0,1.3333333333333333,0.26666666666666666,0.7583153349417657
WINGS_radio,AI,67,26,False,2,0.0,0.0,0.5,0.1,0.757926155776416
en3py,AI,96,304,True,2,0.0,0.0,0.0,0.0,0.7548273114530581
nerds.xyz,Finance,74,0,False,7,0.0,0.0,0.42857142857142855,0.08571428571428573,0.7547660741733035
AntiracistHippie,Finance,152,28,False,11,0.0,0.0,0.0,0.0,0.7545656882088653
karlesmarin,AI,2,0,False,4,1.25,0.25,0.75,0.85,0.7522918433002164
killbait,Cricket,56,0,False,12,0.0,0.0,0.5833333333333334,0.11666666666666668,0.7522910235085158
jorgeguerrapiresphd,AI,43,54,False,9,0.0,0.4444444444444444,0.1111111111111111,0.15555555555555556,0.7509617784210725
theguardian_us_opinion,Cricket,148,0,False,2,0.0,0.0,0.0,0.0,0.7505919458918189
theguardian_us_opinion,Finance,148,0,False,1,0.0,0.0,0.0,0.0,0.7505919458918189
AfroIsReborn,AI,97,92,False,4,0.0,0.0,0.25,0.05,0.7502451218005858
kaleidoscopeoneworldmanylenses.blog,Finance,0,0,False,1,1.0,0.0,2.0,0.9,0.75
BhardwajGroup,Finance,0,0,False,1,0.0,0.0,3.0,0.6000000000000001,0.75
Osaka,Fitness,27,0,False,2,0.0,0.0,1.0,0.2,0.7498306765262805
squarewhteworld,Travel,15,16,False,3,0.0,0.0,1.3333333333333333,0.26666666666666666,0.7492216416693005
watch_impress,AI,145,0,False,6,0.0,0.0,0.0,0.0,0.7475409932562505
Pulrepo,AI,59,0,False,15,0.0,0.0,0.5333333333333333,0.10666666666666667,0.7474850176666483
tomshardware.com,AI,82,0,False,3,0.0,0.0,0.3333333333333333,0.06666666666666667,0.7461594245028231
stonkz,Finance,37,1,False,10,0.0,0.0,0.8,0.16,0.7456379239589579
kmlyyll,AI,57,560,True,4,0.25,0.0,0.0,0.1375,0.7455980967401591
missouriindependent.com,Healthcare,143,0,False,8,0.0,0.0,0.0,0.0,0.7454719949364
missouriindependent.com,AI,143,0,False,1,0.0,0.0,0.0,0.0,0.7454719949364
vasthypno.bsky.social,Fitness,142,35,False,3,0.0,0.0,0.0,0.0,0.744426694538986
rsstosecurity,Healthcare,142,54,False,17,0.0,0.0,0.0,0.0,0.744426694538986
rsstosecurity,AI,142,54,False,1,0.0,0.0,0.0,0.0,0.744426694538986
timesca.com,Healthcare,26,0,False,3,0.0,0.0,1.0,0.20000000000000004,0.7443755299006494
rushvora,Cricket,48,85,True,3,0.3333333333333333,0.0,0.0,0.18333333333333335,0.7429836825215868
lesonduvortex,Healthcare,80,1,False,3,0.3333333333333333,0.0,0.0,0.16666666666666666,0.7425007065341992
jeffredo,Healthcare,92,314,False,4,0.25,0.0,0.0,0.125,0.7423899239729884
freedom2b.cryptoanarchy.network,Healthcare,4,7,False,1,0.0,0.0,2.0,0.4,0.741415686865115
asiaai,AI,4,0,False,1,0.0,0.0,2.0,0.4,0.741415686865115
killbait_uk,Healthcare,4,0,False,2,0.0,0.0,2.0,0.4,0.741415686865115
Toomuchgoo,Fitness,138,312,False,1,0.0,0.0,0.0,0.0,0.7401710899696037
aliyesha,Cricket,87,38,True,4,0.0,0.0,0.0,0.0,0.7387605743889042
Findarato,Fitness,87,72,True,4,0.0,0.0,0.0,0.0,0.7387605743889042
ronv42,AI,58,75,False,2,0.0,0.0,0.5,0.1,0.7366306165858579
chromeunboxed.com,AI,58,0,False,2,0.0,0.0,0.5,0.1,0.7366306165858579
meowmoe,Travel,88,0,False,4,0.25,0.0,0.0,0.125,0.735795455459821
Japan,Travel,134,0,False,2,0.0,0.0,0.0,0.0,0.7357912167657644
captainblack,Cricket,19,16,True,10,0.0,0.6,0.0,0.198,0.7351958251364086
guardian_world,Finance,21,2,False,12,0.0,0.0,1.0833333333333333,0.21666666666666667,0.7344897013370807
susamishin,Finance,24,7,False,11,0.0,0.0,1.0,0.2,0.7328313737302301
jeannyinthelamp,Travel,24,2,False,1,0.0,0.0,1.0,0.2,0.7328313737302301
sp4rkler3rickson,Fitness,130,115,False,3,0.0,0.0,0.0,0.0,0.7312795984801727
ax6761,Finance,130,69,False,1,0.0,0.0,0.0,0.0,0.7312795984801727
brandonhimpfen,Travel,13,6,True,82,0.8048780487804879,0.0,0.18292682926829268,0.4829268292682927,0.7312371423133469
madeindex,Healthcare,1,0,False,2,0.0,0.0,2.5,0.5,0.7289720770839918
thelabperspective.wordpress.com,Healthcare,1,0,False,4,0.0,0.0,2.5,0.5,0.7289720770839918
rswebsols,AI,23,6,True,7,0.0,0.0,0.7142857142857143,0.15714285714285717,0.7286645962931254
alexbrangwin,Fitness,127,29,False,6,0.0,0.0,0.0,0.0,0.7278045395879426
yayafa,AI,127,0,False,5,0.0,0.0,0.0,0.0,0.7278045395879426
3corns,AI,2,13,False,4,0.0,0.0,2.25,0.45000000000000007,0.7272918433002165
torvian,AI,2,1,False,4,0.0,0.0,2.25,0.45000000000000007,0.7272918433002165
variety.com,Cricket,99,0,False,7,0.14285714285714285,0.0,0.0,0.07142857142857142,0.7264898136124994
globalvisibility.bsky.social,Cricket,125,11314,False,6,0.0,0.0,0.0,0.0,0.7254422860427217
TechFinitive,Healthcare,17,10,False,6,0.0,0.0,1.1666666666666667,0.23333333333333336,0.7252224303510914
palefailmel,Fitness,40,434,False,3,0.6666666666666666,0.0,0.0,0.3333333333333333,0.7237024766723128
ktai_watch_impress,AI,123,0,False,2,0.0,0.0,0.0,0.0,0.7230422348407556
piraat,Cricket,123,286,False,2,0.0,0.0,0.0,0.0,0.7230422348407556
beyondthecode,AI,16,0,True,192,0.041666666666666664,0.015625,0.8333333333333334,0.2082291666666667,0.7229437434359424
darkwebsonar,Healthcare,94,0,False,13,0.0,0.0,0.15384615384615385,0.03076923076923077,0.7215430722016195
roughlydaily,Healthcare,34,0,False,4,0.0,0.0,0.75,0.15000000000000002,0.720802209223412
simon_willison,AI,9,2,False,2,0.0,0.0,1.5,0.30000000000000004,0.7203877639491069
imumewus,AI,9,3,False,2,0.0,0.0,1.5,0.30000000000000004,0.7203877639491069
lobsters,AI,31,2,False,5,0.0,0.0,0.8,0.16,0.719860385419959
TechFinitive,Finance,17,10,False,14,0.0,0.0,1.1428571428571428,0.2285714285714286,0.7192700493987103
zougla,Fitness,118,0,False,1,0.0,0.0,0.0,0.0,0.7168685239667294
PKYo,Healthcare,118,62,False,2,0.0,0.0,0.0,0.0,0.7168685239667294
nyt_opinion,Fitness,4,2,False,2,0.0,1.0,0.5,0.4,0.716415686865115
metro.co.uk,Fitness,117,0,False,3,0.0,0.0,0.0,0.0,0.7156026936698497
aguamielerogpz,Healthcare,116,185,False,4,0.0,0.0,0.0,0.0,0.7143260902196634
toresimonsen,Healthcare,21,6,False,3,0.0,0.0,1.0,0.20000000000000004,0.7136563680037473
pirsik,Travel,21,1,False,7,0.0,0.0,1.0,0.2,0.7136563680037473
unitedvrg,Healthcare,34,2,False,14,0.0,0.0,0.7142857142857143,0.14285714285714285,0.7118736377948405
lowyat,Finance,114,0,False,3,0.0,0.0,0.0,0.0,0.7117398192544875
MagnusIdode,Fitness,114,41,False,1,0.0,0.0,0.0,0.0,0.7117398192544875
lowyat,AI,114,0,False,6,0.0,0.0,0.0,0.0,0.7117398192544875
Mahotonta,Travel,36,21,False,54,0.2037037037037037,0.05555555555555555,0.3888888888888889,0.1962962962962963,0.7092302794892262
inbella,Finance,112,0,False,1,0.0,0.0,0.0,0.0,0.7091081728068511
iqcertificate,Fitness,13,89,False,4,0.25,0.0,1.0,0.325,0.7083585994422887
robinbike.bsky.social,Healthcare,3,5,False,3,0.0,0.0,2.0,0.4000000000000001,0.7079441541679836
michel_k,AI,3,8,False,2,0.0,0.0,2.0,0.4,0.7079441541679836
cracsfit,Fitness,3,0,False,4,0.5,0.0,1.5,0.55,0.7079441541679836
defensorum,Healthcare,3,4,False,1,1.0,0.0,1.0,0.7,0.7079441541679836
blint,Fitness,72,82,True,3,0.0,0.0,0.0,0.0,0.7079258077894846
inbella,Healthcare,111,0,False,1,0.0,0.0,0.0,0.0,0.7077748306942641
thehardtimes.net,Fitness,20,0,False,4,0.0,0.0,1.0,0.2,0.7066783656585134
europeanconservative.com,Healthcare,20,0,False,3,0.0,0.0,1.0,0.20000000000000004,0.7066783656585134
pathoplexus,Healthcare,109,0,False,3,0.0,0.0,0.0,0.0,0.7050720548688625
tio,Travel,8,17,False,4,0.25,0.0,1.25,0.375,0.7045836866004329
life,Fitness,108,0,False,2,0.0,0.0,0.0,0.0,0.7037021823343715
life,Cricket,108,0,False,1,0.0,0.0,0.0,0.0,0.7037021823343715
life,Healthcare,108,0,False,3,0.0,0.0,0.0,0.0,0.7037021823343715
wicketwolf,Cricket,39,20,False,5,0.0,0.0,0.6,0.12000000000000002,0.7033319181170904
upworthy.com,Finance,60,0,False,6,0.0,0.0,0.3333333333333333,0.06666666666666667,0.6999644129593301
pahv,Travel,19,20,False,3,0.0,0.0,1.0,0.20000000000000004,0.6993598410330986
Knightky,Fitness,104,206,False,4,0.0,0.0,0.0,0.0,0.6980940525236284
ChrisIstace,Finance,104,24,False,1,0.0,0.0,0.0,0.0,0.6980940525236284
perryhamilton,Finance,59,218,False,3,0.3333333333333333,0.0,0.0,0.16666666666666666,0.6974850176666484
SargentJamesA,Healthcare,11,46,True,1,0.0,0.0,1.0,0.22000000000000003,0.6960095972150202
Sinstresshemlock,Fitness,52,3,False,5,0.4,0.0,0.0,0.2,0.6955437870328183
patnat,Fitness,102,76,False,1,0.0,0.0,0.0,0.0,0.6952093482344454
trueinfections,Healthcare,101,72,False,1,0.0,0.0,0.0,0.0,0.6937459219926406
zimenduh,Healthcare,30,64,False,7,0.0,0.0,0.7142857142857143,0.14285714285714285,0.6936695092442005
vibesmagazine,Travel,100,267,False,2,0.0,0.0,0.0,0.0,0.6922680775261889
ausgroucho,Cricket,100,89,False,3,0.0,0.0,0.0,0.0,0.6922680775261889
pure_chaos_fit,Fitness,6,0,False,5,0.8,0.0,0.8,0.56,0.6918865223582971
nyt_homepage,AI,18,2,False,3,0.0,0.0,1.0,0.20000000000000004,0.691665846874966
futurism.com,Finance,18,0,False,6,0.0,0.0,1.0,0.20000000000000004,0.691665846874966
kpfssport,Fitness,99,63,False,1,0.0,0.0,0.0,0.0,0.6907755278982137
bbc_news,Finance,27,2,False,26,0.0,0.07692307692307693,0.6538461538461539,0.15384615384615385,0.6902152919108959
solotraveler,Travel,9,5,False,127,1.125984251968504,0.0,0.2440944881889764,0.6118110236220473,0.687907448988477
newsletterTF,Finance,97,11,False,10,0.0,0.0,0.0,0.0,0.6877451218005858
ukdamo,Fitness,97,29,False,2,0.0,0.0,0.0,0.0,0.6877451218005858
newsletterTF,Cricket,97,11,False,40,0.0,0.0,0.0,0.0,0.6877451218005858
kpopnsfw,Fitness,95,0,False,2,0.0,0.0,0.0,0.0,0.6846522287201754
senchawizard,Travel,17,333,False,2,0.0,0.0,1.0,0.2,0.6835557636844247
allscientifical,Healthcare,34,0,False,10,0.0,0.0,0.6,0.12000000000000002,0.683302209223412
silberfunke,AI,3,6,False,2,0.5,1.0,0.0,0.55,0.6829441541679836
EU_Economics,Finance,9,10,False,23,0.043478260869565216,0.0,1.3043478260869565,0.2826086956521739,0.6823442856882374
education_knowledge,Healthcare,35,0,False,19,0.0,0.0,0.5789473684210527,0.11578947368421054,0.6822646828736796
fogolf,Cricket,93,0,False,8,0.0,0.0,0.0,0.0,0.6814942173405005
boldinterrobang,Fitness,61,28,True,3,0.0,0.0,0.0,0.0,0.6809771735324402
quickquotes,Finance,92,0,False,2,0.0,0.0,0.0,0.0,0.6798899239729884
quickquotes,Fitness,92,0,False,1,0.0,0.0,0.0,0.0,0.6798899239729884
404media.co,AI,92,0,False,3,0.0,0.0,0.0,0.0,0.6798899239729884
upworthy.com,Fitness,60,0,False,4,0.0,0.0,0.25,0.05,0.6791310796259967
aidailypost,Cricket,60,1,True,3,0.0,0.0,0.0,0.0,0.6782941875885965
mathewthomas,Cricket,59,3,False,4,0.25,0.0,0.0,0.125,0.676651684333315
misskitty.art,Fitness,90,66,False,1,0.0,0.0,0.0,0.0,0.6766289259775274
EuphoriaLavender,Healthcare,90,80,False,3,0.0,0.0,0.0,0.0,0.6766289259775274
fusionasia,Travel,51,85,False,3,0.0,0.0,0.3333333333333333,0.06666666666666667,0.6760198911205475
whatyoumissed,Finance,47,1,False,10,0.1,0.2,0.0,0.11000000000000001,0.6756801516361837
gizmodo,Finance,16,2,False,2,0.0,0.0,1.0,0.2,0.6749820016084325
pepperqi.bsky.social,Finance,16,2,False,2,0.0,0.0,1.0,0.2,0.6749820016084325
mirror.co.uk,Healthcare,89,0,False,1,0.0,0.0,0.0,0.0,0.6749714505495398
mirror.co.uk,Cricket,89,0,False,1,0.0,0.0,0.0,0.0,0.6749714505495398
nyt_homepage,Finance,18,2,False,14,0.0,0.0,0.9285714285714286,0.18571428571428572,0.6738087040178231
LLMs,Cricket,88,0,False,7,0.0,0.0,0.0,0.0,0.673295455459821
LLMs,Travel,88,0,False,1,0.0,0.0,0.0,0.0,0.673295455459821
LLMs,AI,88,0,False,17,0.0,0.0,0.0,0.0,0.673295455459821
LLMs,Healthcare,88,0,False,1,0.0,0.0,0.0,0.0,0.673295455459821
spacebug,Fitness,50,287,False,3,0.3333333333333333,0.0,0.0,0.16666666666666666,0.6731071782419822
mottg,Healthcare,50,78,False,3,0.3333333333333333,0.0,0.0,0.16666666666666666,0.6731071782419822
rbl,Fitness,10,1,False,4,0.25,0.0,1.0,0.325,0.6721842909197555
negativepid,AI,37,25,False,4,0.0,0.0,0.5,0.1,0.6706379239589578
TGG303,Fitness,86,73,False,1,0.0,0.0,0.0,0.0,0.6698862177981876
bittin,Cricket,86,953,False,1,0.0,0.0,0.0,0.0,0.6698862177981876
wudae,Fitness,26,0,False,145,0.6620689655172414,0.020689655172413793,0.006896551724137931,0.33862068965517245,0.668858288521339
simone_z,Finance,85,88,False,3,0.0,0.0,0.0,0.0,0.668152094438026
mountainvisions,Travel,36,19,False,4,0.5,0.0,0.0,0.25,0.6666376868966336
delicious,AI,15,55,False,2,0.0,0.0,1.0,0.2,0.6658883083359672
startuphubai,Finance,2,0,False,5,0.0,1.0,0.6,0.42000000000000004,0.6647918433002165
proytec,Finance,2,7,False,3,0.0,0.0,2.0,0.4000000000000001,0.6647918433002165
import_ai,AI,2,1,False,1,0.0,0.0,2.0,0.4,0.6647918433002165
NammaWard,Healthcare,2,0,False,3,0.0,0.0,2.0,0.4000000000000001,0.6647918433002165
lordaroundtheworld,Travel,2,0,False,3,0.0,0.0,2.0,0.4000000000000001,0.6647918433002165
Paxil,AI,83,110,False,4,0.0,0.0,0.0,0.0,0.664622519826497
communityedition,Finance,47,0,False,6,0.0,0.0,0.3333333333333333,0.06666666666666667,0.6640134849695171
FlashMobOfOne,Finance,82,191,False,1,0.0,0.0,0.0,0.0,0.6628260911694898
nikhil,Cricket,82,42,False,1,0.0,0.0,0.0,0.0,0.6628260911694898
linux,AI,82,0,False,1,0.0,0.0,0.0,0.0,0.6628260911694898
mattijamsa,Cricket,82,209,False,4,0.0,0.0,0.0,0.0,0.6628260911694898
redoworkouts,Fitness,4,0,False,3,0.0,0.0,1.6666666666666667,0.3333333333333333,0.6580823535317817
jankusanagi,Healthcare,52,56,False,4,0.25,0.0,0.0,0.125,0.6580437870328183
Bigcajunman,Finance,29,28,True,3,0.0,0.0,0.3333333333333333,0.07333333333333335,0.6565309013075891
sayzard,Finance,25,1,False,3,0.0,0.0,0.6666666666666666,0.13333333333333333,0.655381147369889
pietrophotographervenice,Travel,55,14,False,80,0.15,0.0125,0.0375,0.08625000000000001,0.6550527536102725
biohackingpathway,Fitness,37,0,False,23,0.30434782608695654,0.0,0.13043478260869565,0.1782608695652174,0.6543335761328709
Seth_Petsching,Fitness,58,48,False,6,0.16666666666666666,0.0,0.0,0.08333333333333333,0.6532972832525246
optimistdaily.com,Healthcare,15,0,False,17,0.0,0.0,0.9411764705882353,0.18823529411764706,0.651182425983026
lbhuston,AI,32,23,False,2,0.0,0.0,0.5,0.1,0.649476134219972
guerillacricket.bsky.social,Cricket,13,3,False,3,0.0,0.0,1.0,0.20000000000000004,0.6458585994422887
heavyelement.com,Healthcare,13,1,False,2,0.0,0.0,1.0,0.2,0.6458585994422887
vrmvk,Healthcare,13,0,False,4,0.0,0.0,1.0,0.2,0.6458585994422887
jessicaperthwa.bsky.social,Cricket,73,57,False,2,0.0,0.0,0.0,0.0,0.6456097639806255
thebeautraveler,Travel,29,4,True,55,0.07272727272727272,0.0,0.21818181818181817,0.08800000000000001,0.6455975679742557
novinite.com,Finance,7,0,False,3,0.0,0.0,1.3333333333333333,0.26666666666666666,0.6452495645853087
janosiimre.wordpress.com,AI,5,0,False,2,0.0,0.0,1.5,0.30000000000000004,0.6437639203842083
boles,Healthcare,72,0,False,2,0.0,0.0,0.0,0.0,0.6435689161722586
lucashendren,AI,15,97,False,24,0.16666666666666666,0.5,0.041666666666666664,0.24166666666666667,0.6429716416693005
idkusernotfound,Fitness,71,93,False,2,0.0,0.0,0.0,0.0,0.6414999178524082
lbhuston,Finance,34,23,False,7,0.0,0.0,0.42857142857142855,0.08571428571428573,0.6404450663662691
genelife,Healthcare,1,5,False,7,0.0,0.0,2.142857142857143,0.42857142857142855,0.6396863627982775
Minty95,Fitness,70,138,False,1,0.0,0.0,0.0,0.0,0.6394019815561973
blr,Fitness,47,0,True,1,0.0,0.0,0.0,0.0,0.6387481667998021
icepfl,Healthcare,39,19,False,3,0.0,0.0,0.3333333333333333,0.06666666666666667,0.6366652514504237
travelitems,Travel,12,0,False,40,0.0,0.0,1.0,0.2,0.6347424036192305
Iwpost,Finance,12,1,False,3,0.0,0.0,1.0,0.20000000000000004,0.6347424036192305
us,AI,65,0,False,42,0.0,0.0,0.023809523809523808,0.004761904761904762,0.6344005922563447
us,Finance,65,0,False,65,0.0,0.015384615384615385,0.0,0.004615384615384615,0.6338328266885792
militarypsychnewsbot,Healthcare,48,11,False,20,0.0,0.0,0.2,0.04,0.633773044716594
krumpien,Fitness,67,187,False,2,0.0,0.0,0.0,0.0,0.632926155776416
us,Healthcare,65,0,False,112,0.0,0.0,0.017857142857142856,0.0035714285714285718,0.6329124970182495
raj,Cricket,25,50,False,7,0.0,0.0,0.5714285714285714,0.1142857142857143,0.6315716235603652
healthtechbot,Healthcare,66,20,False,52,0.0,0.0,0.0,0.0,0.6307038929086448
drcassone,Healthcare,4,1,False,9,0.0,0.0,1.5555555555555556,0.3111111111111111,0.6303045757540039
nycework_braye,Finance,28,53,False,2,0.5,0.0,0.0,0.25,0.6300943744979711
businessonspot,Finance,1,1,False,2,0.0,1.5,0.0,0.44999999999999996,0.6289720770839918
stonkz,AI,37,1,False,3,0.0,0.0,0.3333333333333333,0.06666666666666667,0.6289712572922912
us,Fitness,65,0,False,113,0.0,0.0,0.0,0.0,0.6284482113039638
pepperberry,Finance,9,40,False,5,0.0,0.8,0.0,0.24,0.6253877639491069
puprufus78.bsky.social,Fitness,0,2,False,2,1.0,0.0,1.5,0.7999999999999999,0.625
vito_be,AI,0,0,False,4,0.25,0.0,2.25,0.5750000000000001,0.625
techcrunch,Finance,16,2,False,10,0.0,0.0,0.8,0.16,0.6249820016084324
bbc_news,Travel,27,2,False,12,0.0,0.0,0.5,0.10000000000000002,0.6248306765262805
emarktaylor.bsky.social,Healthcare,63,40,False,1,0.0,0.0,0.0,0.0,0.6238324625039507
laufblogger,Fitness,20,2,False,9,0.0,0.0,0.6666666666666666,0.13333333333333336,0.6233450323251801
xgeorgio_gr,AI,11,6,False,4,0.0,0.0,1.0,0.2,0.6227359974682001
bluemarblestories,Travel,11,23,False,2,0.0,0.0,1.0,0.2,0.6227359974682001
BlackMinaFZ8,Fitness,11,18,False,1,1.0,0.0,0.0,0.5,0.6227359974682001
moguravr,AI,62,0,False,2,0.0,0.0,0.0,0.0,0.6214702089587298
Analyst207,Healthcare,42,30,True,7,0.0,0.0,0.0,0.0,0.6205980190894378
Analyst207,AI,42,30,True,12,0.0,0.0,0.0,0.0,0.6205980190894378
au,Healthcare,59,0,False,104,0.0,0.009615384615384616,0.009615384615384616,0.004807692307692308,0.6199209151025458
10tv.com,Finance,40,0,False,53,0.0,0.0,0.24528301886792453,0.04905660377358491,0.6183565647226273
au,Finance,59,0,False,84,0.0,0.0,0.011904761904761904,0.002380952380952381,0.6171278748095055
wanderbeard,Travel,16,6,True,36,0.4444444444444444,0.0,0.05555555555555555,0.2547222222222223,0.6167440906581647
pietrovolpato,Travel,41,40,True,22,0.0,0.0,0.0,0.0,0.6167154870167557
Sozhami,AI,34,32,False,3,0.3333333333333333,0.0,0.0,0.16666666666666666,0.6166355425567454
debseed,Travel,60,85,False,2,0.0,0.0,0.0,0.0,0.6166310796259967
au,Cricket,59,0,False,109,0.009174311926605505,0.0,0.0,0.0045871559633027525,0.6164452623149664
au,Fitness,59,0,False,122,0.0,0.0,0.00819672131147541,0.001639344262295082,0.6162008646611838
TheBadPlace,AI,19,1,False,3,0.0,0.0,0.6666666666666666,0.13333333333333333,0.6160265076997653
lnkbio,AI,17,3,True,2,0.0,0.0,0.5,0.1,0.6144113400528672
au,AI,59,0,False,22,0.0,0.0,0.0,0.0,0.614151684333315
13,AI,21,0,False,10,0.0,0.0,0.6,0.12000000000000002,0.6136563680037475
techconexion,Finance,10,0,False,2,0.5,0.0,0.5,0.35,0.6096842909197555
nyt_homepage,Travel,18,2,False,3,0.0,0.0,0.6666666666666666,0.13333333333333333,0.6083325135416326
theblazetrends,Cricket,53,0,False,76,0.013157894736842105,0.0,0.02631578947368421,0.011842105263157895,0.6082160280372727
guardian_world,Travel,21,2,False,7,0.0,0.0,0.5714285714285714,0.1142857142857143,0.6065135108608902
spacefeed.bsky.social,Fitness,56,1,False,67,0.0,0.0,0.0,0.0,0.6064576901751825
top_news,AI,56,0,False,6,0.0,0.0,0.0,0.0,0.6064576901751825
duroundsanctumstudio.com,Finance,1,0,False,1,1.0,0.0,1.0,0.7,0.6039720770839918
cparuganda.com,Healthcare,1,0,False,1,0.0,0.0,2.0,0.4,0.6039720770839918
mahipalnehra,AI,1,20,False,1,2.0,0.0,0.0,1.0,0.6039720770839918
ferret_stack,AI,31,17,False,3,0.0,0.0,0.3333333333333333,0.06666666666666667,0.6031937187532923
nonyabidniss.bsky.social,Healthcare,23,1,False,2,0.0,0.0,0.5,0.1,0.6017080745521919
baaghitv,Fitness,23,2,False,2,0.5,0.0,0.0,0.25,0.6017080745521919
Leggomylego,Fitness,0,0,False,1,0.0,1.0,1.0,0.5,0.6
chmod755,Finance,0,0,False,1,0.0,1.0,1.0,0.5,0.6
ahako,AI,53,114,False,3,0.0,0.0,0.0,0.0,0.5983476069846412
bbc_news,Healthcare,27,2,False,26,0.0,0.0,0.38461538461538464,0.07692307692307693,0.5959845226801267
laviezine,Travel,34,0,False,8,0.0,0.0,0.25,0.05,0.595802209223412
hannaB,Finance,52,129,False,7,0.0,0.0,0.0,0.0,0.5955437870328183
