speaker_id,video_id,audio_file,file_path,duration,sample_rate,channels,format,subtype,label
id10804,Vh4dIkEyfd0,00001.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10804\Vh4dIkEyfd0\00001.wav,5.1600625,16000,1,WAV,PCM_16,60
id10385,puxVc_XHG-I,00003.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10385\puxVc_XHG-I\00003.wav,6.3600625,16000,1,WAV,PCM_16,26
id10804,Vh4dIkEyfd0,00015.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10804\Vh4dIkEyfd0\00015.wav,14.8400625,16000,1,WAV,PCM_16,60
id10009,JrwqvWr5_VE,00001.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10009\JrwqvWr5_VE\00001.wav,7.0400625,16000,1,WAV,PCM_16,1
id11193,BD4kkyeh29w,00004.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id11193\BD4kkyeh29w\00004.wav,8.8800625,16000,1,WAV,PCM_16,92
id10193,7ao47BbpCuA,00006.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10193\7ao47BbpCuA\00006.wav,5.8000625,16000,1,WAV,PCM_16,9
id10818,RZ1jy-WYTSM,00008.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10818\RZ1jy-WYTSM\00008.wav,4.6000625,16000,1,WAV,PCM_16,61
id10471,1FlORNc3FLU,00001.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10471\1FlORNc3FLU\00001.wav,7.1200625,16000,1,WAV,PCM_16,31
id10060,u7KTRzyv_yE,00001.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10060\u7KTRzyv_yE\00001.wav,10.5600625,16000,1,WAV,PCM_16,3
id10574,oS8RlYOUvm0,00002.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10574\oS8RlYOUvm0\00002.wav,13.5200625,16000,1,WAV,PCM_16,42
id10464,O2ZM52bWK4Q,00001.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10464\O2ZM52bWK4Q\00001.wav,13.2400625,16000,1,WAV,PCM_16,29
id10901,c6Cocv8uMxQ,00001.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10901\c6Cocv8uMxQ\00001.wav,4.8400625,16000,1,WAV,PCM_16,67
id10761,hcOFWeQH1TE,00005.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10761\hcOFWeQH1TE\00005.wav,5.0400625,16000,1,WAV,PCM_16,54
id10383,qwtbyW1XhRY,00002.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10383\qwtbyW1XhRY\00002.wav,9.5600625,16000,1,WAV,PCM_16,24
id10363,oTbZXWMTGhs,00028.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10363\oTbZXWMTGhs\00028.wav,7.4800625,16000,1,WAV,PCM_16,23
id10955,fM25hh5Dd-E,00023.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10955\fM25hh5Dd-E\00023.wav,5.8400625,16000,1,WAV,PCM_16,71
id10060,FhNti7sVV3U,00003.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10060\FhNti7sVV3U\00003.wav,11.0000625,16000,1,WAV,PCM_16,3
id10976,2Z6B34fvzq0,00001.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10976\2Z6B34fvzq0\00001.wav,7.4400625,16000,1,WAV,PCM_16,74
id10663,kYL7s5lF_dY,00002.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10663\kYL7s5lF_dY\00002.wav,5.9600625,16000,1,WAV,PCM_16,47
id10510,t4gpfyjRkqQ,00018.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10510\t4gpfyjRkqQ\00018.wav,8.0400625,16000,1,WAV,PCM_16,37
id10889,bTpWDPldduE,00006.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10889\bTpWDPldduE\00006.wav,14.4000625,16000,1,WAV,PCM_16,65
id10007,CzQPAaPrC-E,00026.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10007\CzQPAaPrC-E\00026.wav,3.9600625,16000,1,WAV,PCM_16,0
id10329,vnGHamxUmOc,00020.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10329\vnGHamxUmOc\00020.wav,4.0000625,16000,1,WAV,PCM_16,19
id10362,JkVW-LXRX3U,00001.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10362\JkVW-LXRX3U\00001.wav,7.5200625,16000,1,WAV,PCM_16,22
id10362,W1Qk0neZqmI,00005.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10362\W1Qk0neZqmI\00005.wav,5.6800625,16000,1,WAV,PCM_16,22
id11031,kBj2lWjDT3s,00005.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id11031\kBj2lWjDT3s\00005.wav,4.2000625,16000,1,WAV,PCM_16,79
id10069,KTzq57aUqI8,00018.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10069\KTzq57aUqI8\00018.wav,7.4000625,16000,1,WAV,PCM_16,4
id10362,uPerly0ah9o,00005.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10362\uPerly0ah9o\00005.wav,5.6800625,16000,1,WAV,PCM_16,22
id10660,L5-_w54gZ-I,00004.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10660\L5-_w54gZ-I\00004.wav,4.8800625,16000,1,WAV,PCM_16,46
id10761,mo8LN859mCY,00004.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10761\mo8LN859mCY\00004.wav,32.7200625,16000,1,WAV,PCM_16,54
id10667,WkTFFBNDclU,00030.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10667\WkTFFBNDclU\00030.wav,20.9200625,16000,1,WAV,PCM_16,48
id11083,ltiC9NlMIDw,00024.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id11083\ltiC9NlMIDw\00024.wav,18.8800625,16000,1,WAV,PCM_16,82
id10425,R8B7yQKbsC0,00011.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10425\R8B7yQKbsC0\00011.wav,8.2800625,16000,1,WAV,PCM_16,28
id10772,yrzLgjKadRE,00001.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10772\yrzLgjKadRE\00001.wav,10.1200625,16000,1,WAV,PCM_16,56
id10660,DSwqIT0_cgI,00008.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10660\DSwqIT0_cgI\00008.wav,4.9600625,16000,1,WAV,PCM_16,46
id10986,sOlWHKGy-SY,00034.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10986\sOlWHKGy-SY\00034.wav,4.8800625,16000,1,WAV,PCM_16,75
id11165,7hQ0Kdh19_0,00016.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id11165\7hQ0Kdh19_0\00016.wav,23.8800625,16000,1,WAV,PCM_16,88
id10789,ozItrYtkn1g,00005.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10789\ozItrYtkn1g\00005.wav,27.2000625,16000,1,WAV,PCM_16,57
id10248,bC6tUNIR9V0,00102.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10248\bC6tUNIR9V0\00102.wav,12.6000625,16000,1,WAV,PCM_16,15
id10060,XItoro6xkB8,00007.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10060\XItoro6xkB8\00007.wav,7.1600625,16000,1,WAV,PCM_16,3
id11193,XL3B5tHpj1Y,00014.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id11193\XL3B5tHpj1Y\00014.wav,6.5200625,16000,1,WAV,PCM_16,92
id11018,2DvOYgzPud4,00001.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id11018\2DvOYgzPud4\00001.wav,5.5200625,16000,1,WAV,PCM_16,78
id10060,l2pijcCsAVY,00004.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10060\l2pijcCsAVY\00004.wav,5.5200625,16000,1,WAV,PCM_16,3
id10766,ub8sm1Elito,00003.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10766\ub8sm1Elito\00003.wav,5.2000625,16000,1,WAV,PCM_16,55
id10470,4dPZAlWNv1I,00006.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10470\4dPZAlWNv1I\00006.wav,5.7600625,16000,1,WAV,PCM_16,30
id10069,AEtSynxqitc,00001.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10069\AEtSynxqitc\00001.wav,5.4800625,16000,1,WAV,PCM_16,4
id10007,HxfxcxUXPDA,00004.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10007\HxfxcxUXPDA\00004.wav,15.9200625,16000,1,WAV,PCM_16,0
id10853,QLOy6pcJrdA,00004.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10853\QLOy6pcJrdA\00004.wav,7.7200625,16000,1,WAV,PCM_16,63
id10349,QGlexcvxGFo,00004.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10349\QGlexcvxGFo\00004.wav,13.4000625,16000,1,WAV,PCM_16,20
id10471,_jld3AwetSo,00002.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10471\_jld3AwetSo\00002.wav,5.4000625,16000,1,WAV,PCM_16,31
id10772,JyAuUFyNZco,00002.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10772\JyAuUFyNZco\00002.wav,4.1200625,16000,1,WAV,PCM_16,56
id10268,Eqr67N_ENI0,00001.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10268\Eqr67N_ENI0\00001.wav,19.0400625,16000,1,WAV,PCM_16,17
id10202,4EtvHjTP-mA,00011.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10202\4EtvHjTP-mA\00011.wav,5.6400625,16000,1,WAV,PCM_16,11
id11173,qCeA2abePcs,00004.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id11173\qCeA2abePcs\00004.wav,9.0400625,16000,1,WAV,PCM_16,89
id10667,nVuQSqcHzPA,00006.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10667\nVuQSqcHzPA\00006.wav,5.6000625,16000,1,WAV,PCM_16,48
id10204,xZnVn6JbYC4,00003.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10204\xZnVn6JbYC4\00003.wav,26.3600625,16000,1,WAV,PCM_16,12
id10491,2dhKdFB9Pxc,00001.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10491\2dhKdFB9Pxc\00001.wav,4.2800625,16000,1,WAV,PCM_16,32
id10188,D-bv3YvgXf0,00003.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10188\D-bv3YvgXf0\00003.wav,4.3200625,16000,1,WAV,PCM_16,8
id10793,t0O6yyK_Rmw,00001.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10793\t0O6yyK_Rmw\00001.wav,5.1200625,16000,1,WAV,PCM_16,59
id10384,O_gtwphGlSg,00010.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10384\O_gtwphGlSg\00010.wav,4.1600625,16000,1,WAV,PCM_16,25
id11181,dKRkdFGAnu4,00021.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id11181\dKRkdFGAnu4\00021.wav,6.1200625,16000,1,WAV,PCM_16,91
id10491,aSvn5Rg1SPs,00014.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10491\aSvn5Rg1SPs\00014.wav,10.0000625,16000,1,WAV,PCM_16,32
id10175,1TRwtiGXedk,00018.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10175\1TRwtiGXedk\00018.wav,5.0000625,16000,1,WAV,PCM_16,5
id10761,0PGoO6SNLjg,00001.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10761\0PGoO6SNLjg\00001.wav,12.0000625,16000,1,WAV,PCM_16,54
id11042,Rgm3BPCfGOo,00002.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id11042\Rgm3BPCfGOo\00002.wav,4.4400625,16000,1,WAV,PCM_16,80
id11200,L8aRiQFMfQo,00008.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id11200\L8aRiQFMfQo\00008.wav,4.9200625,16000,1,WAV,PCM_16,95
id10204,EKIF0zKoyss,00010.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10204\EKIF0zKoyss\00010.wav,5.5600625,16000,1,WAV,PCM_16,12
id10349,QGlexcvxGFo,00008.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10349\QGlexcvxGFo\00008.wav,11.0800625,16000,1,WAV,PCM_16,20
id10204,xZnVn6JbYC4,00011.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10204\xZnVn6JbYC4\00011.wav,4.4000625,16000,1,WAV,PCM_16,12
id10890,6KYKldlmy1o,00001.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10890\6KYKldlmy1o\00001.wav,5.8400625,16000,1,WAV,PCM_16,66
id10840,n_OWWyfyyo4,00008.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10840\n_OWWyfyyo4\00008.wav,11.2400625,16000,1,WAV,PCM_16,62
id11150,_gqH11CZpRs,00003.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id11150\_gqH11CZpRs\00003.wav,4.6400625,16000,1,WAV,PCM_16,87
id10329,vnGHamxUmOc,00005.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10329\vnGHamxUmOc\00005.wav,7.4800625,16000,1,WAV,PCM_16,19
id10352,47enE06uMLU,00013.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10352\47enE06uMLU\00013.wav,13.2400625,16000,1,WAV,PCM_16,21
id10352,m0pirbsgB-c,00036.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10352\m0pirbsgB-c\00036.wav,4.3200625,16000,1,WAV,PCM_16,21
id11138,K3F3PgI0lQ8,00026.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id11138\K3F3PgI0lQ8\00026.wav,11.0800625,16000,1,WAV,PCM_16,85
id11173,wIJOP-JLrdQ,00002.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id11173\wIJOP-JLrdQ\00002.wav,6.9600625,16000,1,WAV,PCM_16,89
id11175,nhFO_E5deJ4,00001.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id11175\nhFO_E5deJ4\00001.wav,4.8800625,16000,1,WAV,PCM_16,90
id10352,47enE06uMLU,00019.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10352\47enE06uMLU\00019.wav,4.4400625,16000,1,WAV,PCM_16,21
id10515,Idh82vif7No,00009.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10515\Idh82vif7No\00009.wav,6.2000625,16000,1,WAV,PCM_16,38
id10497,OS6jfTphRl0,00003.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10497\OS6jfTphRl0\00003.wav,18.9600625,16000,1,WAV,PCM_16,34
id10515,GCVkZGnV53A,00016.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10515\GCVkZGnV53A\00016.wav,4.2400625,16000,1,WAV,PCM_16,38
id10642,8MUIVGnfI4M,00019.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10642\8MUIVGnfI4M\00019.wav,15.3200625,16000,1,WAV,PCM_16,45
id10198,oNwR9SfVoqk,00006.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10198\oNwR9SfVoqk\00006.wav,9.0400625,16000,1,WAV,PCM_16,10
id11208,iyucJ2fksPo,00013.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id11208\iyucJ2fksPo\00013.wav,4.9200625,16000,1,WAV,PCM_16,98
id10384,d9B3S3Lm208,00002.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10384\d9B3S3Lm208\00002.wav,7.8800625,16000,1,WAV,PCM_16,25
id11123,_h10Pr6m2A0,00007.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id11123\_h10Pr6m2A0\00007.wav,5.4400625,16000,1,WAV,PCM_16,83
id11200,F02dwGLU7gA,00014.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id11200\F02dwGLU7gA\00014.wav,14.4400625,16000,1,WAV,PCM_16,95
id10408,8x1t8P-UQpY,00002.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10408\8x1t8P-UQpY\00002.wav,5.3200625,16000,1,WAV,PCM_16,27
id10268,_k-FScI0YUE,00023.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10268\_k-FScI0YUE\00023.wav,7.6800625,16000,1,WAV,PCM_16,17
id10932,lauwf8lVepk,00006.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10932\lauwf8lVepk\00006.wav,14.2400625,16000,1,WAV,PCM_16,69
id10790,3uNEf8wV728,00083.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10790\3uNEf8wV728\00083.wav,5.2800625,16000,1,WAV,PCM_16,58
id10724,6tFEkfsIeXk,00001.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10724\6tFEkfsIeXk\00001.wav,4.3200625,16000,1,WAV,PCM_16,52
id10177,DX8iZlTAv0E,00018.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10177\DX8iZlTAv0E\00018.wav,6.0000625,16000,1,WAV,PCM_16,6
id10234,4PzEhoOxJAU,00004.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10234\4PzEhoOxJAU\00004.wav,23.8800625,16000,1,WAV,PCM_16,13
id11173,BSadISJw2To,00010.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id11173\BSadISJw2To\00010.wav,3.9600625,16000,1,WAV,PCM_16,89
id10248,T2o8_-GbMJ4,00002.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10248\T2o8_-GbMJ4\00002.wav,4.5200625,16000,1,WAV,PCM_16,15
id11165,VEG5luYCEHg,00008.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id11165\VEG5luYCEHg\00008.wav,7.8800625,16000,1,WAV,PCM_16,88
id10267,7EEUmbvjdlk,00001.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10267\7EEUmbvjdlk\00001.wav,5.1600625,16000,1,WAV,PCM_16,16
id10188,TkVbedVcwos,00008.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10188\TkVbedVcwos\00008.wav,4.2400625,16000,1,WAV,PCM_16,8
id11142,2n8y1cwQoyo,00004.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id11142\2n8y1cwQoyo\00004.wav,6.3200625,16000,1,WAV,PCM_16,86
id10241,GsRgxCuOxQs,00002.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10241\GsRgxCuOxQs\00002.wav,6.0000625,16000,1,WAV,PCM_16,14
id10175,1bSvB2qxLu0,00001.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10175\1bSvB2qxLu0\00001.wav,5.3600625,16000,1,WAV,PCM_16,5
id10869,xgJppipUf7M,00001.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10869\xgJppipUf7M\00001.wav,7.9600625,16000,1,WAV,PCM_16,64
id11197,XWn0xxfOius,00002.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id11197\XWn0xxfOius\00002.wav,8.1600625,16000,1,WAV,PCM_16,94
id10923,C0deTF5ZvK8,00001.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10923\C0deTF5ZvK8\00001.wav,5.4400625,16000,1,WAV,PCM_16,68
id10198,QPSUD4ujTpM,00002.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10198\QPSUD4ujTpM\00002.wav,8.9600625,16000,1,WAV,PCM_16,10
id10241,BCvkayRlsbM,00001.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10241\BCvkayRlsbM\00001.wav,8.4400625,16000,1,WAV,PCM_16,14
id10497,lJ2n-nuFnvo,00002.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10497\lJ2n-nuFnvo\00002.wav,4.1600625,16000,1,WAV,PCM_16,34
id10491,Nf4BYmNPSL4,00001.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10491\Nf4BYmNPSL4\00001.wav,5.5200625,16000,1,WAV,PCM_16,32
id10060,u7KTRzyv_yE,00007.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10060\u7KTRzyv_yE\00007.wav,4.9200625,16000,1,WAV,PCM_16,3
id10204,zKlKNpu7jhs,00008.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10204\zKlKNpu7jhs\00008.wav,13.9600625,16000,1,WAV,PCM_16,12
id10470,TB04ilqbLMw,00015.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10470\TB04ilqbLMw\00015.wav,10.8800625,16000,1,WAV,PCM_16,30
id11207,MbxZjzjqZoo,00003.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id11207\MbxZjzjqZoo\00003.wav,20.8800625,16000,1,WAV,PCM_16,97
id10718,xTIkvTL-YPw,00004.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10718\xTIkvTL-YPw\00004.wav,11.3200625,16000,1,WAV,PCM_16,51
id10942,9joTbCx9dzE,00005.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10942\9joTbCx9dzE\00005.wav,4.6400625,16000,1,WAV,PCM_16,70
id10328,pCe311Fs8gM,00007.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10328\pCe311Fs8gM\00007.wav,10.1200625,16000,1,WAV,PCM_16,18
id10574,fRx9MRZMRcU,00002.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10574\fRx9MRZMRcU\00002.wav,11.0400625,16000,1,WAV,PCM_16,42
id10550,nKMMXPaJ1Y0,00012.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10550\nKMMXPaJ1Y0\00012.wav,5.3600625,16000,1,WAV,PCM_16,41
id10349,8VlMBWsbL0o,00012.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10349\8VlMBWsbL0o\00012.wav,6.8400625,16000,1,WAV,PCM_16,20
id10198,9VRC-vw8NuE,00006.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10198\9VRC-vw8NuE\00006.wav,37.7200625,16000,1,WAV,PCM_16,10
id11083,ltiC9NlMIDw,00040.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id11083\ltiC9NlMIDw\00040.wav,5.3600625,16000,1,WAV,PCM_16,82
id10007,10Oe0XETA0s,00001.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10007\10Oe0XETA0s\00001.wav,11.6400625,16000,1,WAV,PCM_16,0
id11197,Kx_-fjT4T9o,00005.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id11197\Kx_-fjT4T9o\00005.wav,40.4800625,16000,1,WAV,PCM_16,94
id10234,Pne1daDuiEM,00009.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10234\Pne1daDuiEM\00009.wav,8.3200625,16000,1,WAV,PCM_16,13
id10601,H7FAcxxwIQ4,00010.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10601\H7FAcxxwIQ4\00010.wav,5.1600625,16000,1,WAV,PCM_16,43
id10869,xgJppipUf7M,00002.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10869\xgJppipUf7M\00002.wav,5.0800625,16000,1,WAV,PCM_16,64
id10007,CzQPAaPrC-E,00021.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10007\CzQPAaPrC-E\00021.wav,4.3600625,16000,1,WAV,PCM_16,0
id10660,oOOKU-WSmKk,00001.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10660\oOOKU-WSmKk\00001.wav,5.5600625,16000,1,WAV,PCM_16,46
id10642,8MUIVGnfI4M,00012.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10642\8MUIVGnfI4M\00012.wav,4.9200625,16000,1,WAV,PCM_16,45
id10241,GsRgxCuOxQs,00004.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10241\GsRgxCuOxQs\00004.wav,5.5600625,16000,1,WAV,PCM_16,14
id10464,4rY8ru6mcTM,00001.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10464\4rY8ru6mcTM\00001.wav,4.7600625,16000,1,WAV,PCM_16,29
id11181,sgl_MeIFvdU,00003.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id11181\sgl_MeIFvdU\00003.wav,20.3600625,16000,1,WAV,PCM_16,91
